species,X1...2,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52
Sobralia stenophylla,273062,44,11,9,10,3.968,9.427,-62.501,8.808,1,21.581812620162964,9.621749718983969,82.3779920170059,47.674833621581854,27.38974952697754,15.527250289916992,11.680000305175781,21.17033322652181,21.542458534240723,22.019333521525066,21.067000071207683,2125,315,66,49.35394525492066,857,217,433,372,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,1,1,1
Spathoglottis petri,164978,64,17,10,12,17.696,5.239,168.37,2.738,0,24.27469515800476,7.36448876063029,66.45940093851719,138.5873401746394,29.246625900268555,18.383623123168945,11.081184387207031,25.46209176381429,22.607781728108723,25.46209176381429,22.607781728108723,2616,335,147,29.37347027648121,940,451,940,451,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,1,1,1,1,1,1
Bulbophyllum brassii,0,8,2,2,2,5.442,0.855,142.133,1.86,0,12.50134371717771,11.967916667461395,92.74525542542615,23.206674930819457,19.0441255569458,6.141999959945679,12.902125597000122,12.685666600863138,12.337125062942505,12.694687445958454,12.282520810763042,4083,415.5,271.5,15.73572615274767,1160,867.5,1145,971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,1,1,1,1
Specklinia brighamii,63803,36,11,8,8,16.722,1.737,-91.268,4.295,1,24.794958273569744,9.900229454040527,62.56410088725251,166.29166431895354,32.239498138427734,16.906999588012695,15.740499496459961,25.832791964213055,24.43375015258789,26.46387481689453,22.431374549865723,2851,451,61,61.05874353857576,1220,202,643,310,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,1,1,1,1,1,1
Specklinia corniculata,753245,44,13,9,9,17.432,17.92,-77.106,8.133,1,22.53672917683919,8.060666720072428,70.39268683693498,128.99242004189128,28.367250442504883,15.706250190734863,11.811750411987305,23.176916758219402,20.41945807139079,23.796791712443035,20.41945807139079,1663,243,67,42.52861058914024,591,235,473,338,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,1,1,1,1,1,1
Specklinia picta,8322995,156,40,37,38,2.477,23.738,-66.165,27.486,0,25.355552216370903,9.070531129837036,82.07510223082477,54.3377350559085,30.978015899658203,19.063124656677246,11.033374786376953,25.396499792734783,24.65122938156128,26.25156227747599,24.052812894185386,2174.5,321.5,78.5,44.16427070414281,885.5,291.5,420,447,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,1,1,1,1,1,1
Bulbophyllum breviflorum,6239,12,3,3,3,3.45,1.692,114.63,1.467,1,25.89938537279765,10.141624609629313,85.51838476291205,43.79502693257537,31.730749130249023,20.02375030517578,11.858999252319336,25.68412494659424,26.083999633789062,26.369874636332195,25.470041910807293,3447,360,231,15.927572792053525,1041,726,804,896,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,1,1,1,1
Spiranthes brevilabris,55315,36,9,4,7,29.791,1.724,-87.036,13.307,1,21.05234370628993,12.657999674479166,47.51132208638089,522.3425490454209,34.17449951171875,7.372499942779541,26.76824951171875,27.01329167683919,18.420583089192707,27.10312493642171,14.31124997138977,1356,199,61,41.61052140925305,535,198,534,261,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,1,1,1,1,1,1
Spiranthes casei,795476,424,113,78,91,45.129,3.069,-79.825,16.429,1,5.402906109889348,9.855374862750372,25.38846071603845,1064.955739485678,22.61775016784668,-15.785249710083008,39.09375,11.865833242734274,-3.39983336130778,17.684125423431396,-7.999750137329102,1012,105,59,17.87919553299227,296,197,253,215,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,21,1,1,1,1,1,1
Spiranthes diluvialis,766911,36,9,9,9,40.823,7.49,-108.916,13.324,1,7.839072997371356,15.722645699977875,39.706692764239584,848.8854872804675,27.086000442504883,-10.881999969482422,38.25625038146973,13.895916859308878,-0.703291654586792,19.563374678293865,-2.420749952395757,444,66,12,42.06278079387152,170,49,139,53,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,26,1,1,1,1,1,1
Spiranthes infernalis,0,8,2,2,2,36.415,0.048,-116.286,0.147,1,17.597093779428782,17.921208463939063,43.416812427016886,856.6759101032685,38.355125427246094,-2.9103749990463257,41.26550042629242,9.50897909634902,21.367270986239113,28.406395753224693,7.433833315308827,108.5,17,2,44.709336804549025,44,12.5,24,41.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.5,0,1,1,1,1,1
Spiranthes torta,3523197,260,67,53,57,19.766,10.942,-76.223,21.409,1,24.661060492197674,8.339749972025553,66.99565959823296,151.99289889221617,30.742000579833984,17.531312942504883,12.783750534057617,25.9843012491862,22.343613624572754,26.38404146830241,22.20366668701172,1496,225,47,51.398179229488576,563,165,520,182,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,43,1,1,1,1,1,1
Bulbophyllum bryophilum,1430,20,6,3,4,18.074,3.791,48.342,0.051,0,19.47937512397766,11.819041728973389,62.617775651922244,264.79948297458816,28.29924964904785,9.289000034332275,18.94075059890747,22.28920857111613,17.27091693878174,22.28920857111613,15.959271033604939,1766,321,46,75.46294145636563,899,157,887,181,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.5,1,1,1,1,1,1
Bulbophyllum callichroma,55730,16,4,4,4,3.931,5.01,140.33,12.427,0,21.5167551835378,10.619989554087322,87.79141845922291,42.071834329726016,26.968374252319336,15.579625129699707,12.305124282836914,21.768645763397217,21.22895836830139,21.975062370300293,20.932520786921184,2957.5,326.5,182,21.42614488355929,918,573,722,647,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,1,1,1,1,1,1
Bulbophyllum callosum,13968,48,15,9,10,18.959,1.343,48.195,1.013,0,19.385791778564453,12.115458567937216,63.559836417871665,264.27019869216764,28.086750030517578,9.375249862670898,19.061500549316406,22.114416758219402,17.237708409627277,22.114416758219402,16.012916882832844,1599,309,40,79.97158753844577,867,130,867,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,1,1,1,1,1
Bulbophyllum calviventer,0,4,1,1,1,6.167,0,144.833,0,0,19.060979167620342,11.923249959945679,86.91999411005725,54.548961368241656,25.645999908447266,11.928500175476074,13.717499732971191,19.572416464487713,18.30512507756551,19.576249917348225,18.30512507756551,2823,312,151,23.16724423629781,887,477,860,477,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1,1,1,1,1
Bulbophyllum calvum,6495,20,7,4,4,4.879,1.182,9.39,0.788,1,25.66934370994568,8.575145721435547,76.98736796382887,92.33277260886229,31.084749221801758,19.989999771118164,11.253000259399414,24.4704163869222,26.10324986775716,26.674041430155437,24.4704163869222,2841,458,23,66.5672316372142,1303,115,415,1303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,1,1,1,1,1
Bulbophyllum calyptropus,32119,20,5,5,5,18.286,5.51,48.244,1.297,0,19.230510314305622,11.755937417348227,63.559836417871665,260.0178551615481,27.857749938964844,9.562749862670898,18.53474998474121,22.033666610717773,16.066624959309895,22.033666610717773,15.987333297729492,1599,313,40,79.97158753844577,874,130,867,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,1,1,1,1
Stelis immersa,208308,68,19,12,13,13.499,7.629,-88.905,10.654,1,21.427791674931843,10.606666405995687,74.71304915718967,133.46476930382607,27.984750747680664,13.722249984741211,15.175750732421875,21.502750078837078,20.36562490463257,22.37070878346761,19.839666684468586,2251,402,36,67.97702786040497,1093,149,444,235,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34,1,1,1,1,1,1
Bulbophyllum cardiobulbum,6653,52,23,6,7,18.742,0.772,48.311,0.448,0,19.500229318936665,12.115458567937216,63.53140562799318,270.00516192726553,28.436750411987305,9.29325008392334,19.292000770568848,22.30258337656657,17.325375080108643,22.30258337656657,16.051666736602783,1594,315,36,82.58041360128387,875,124,875,136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,1,1,1,1
Bulbophyllum cateorum,8215,16,4,4,4,5.179,2.499,140.937,9.096,0,17.376515607039135,12.121302008628845,85.26907744372934,56.64606469772741,23.85587501525879,10.728000164031982,13.93037462234497,17.335416714350384,17.011895656585693,18.030771017074585,16.626208305358887,3079,320,186,18.329955869068296,920,581.5,830.5,701.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,1,1,1,1,1,1
Bulbophyllum cauliflorum,30438,16,5,4,4,27.59,0.928,90.482,7.338,1,11.253354138384262,9.775916762650013,43.96338014927409,460.3448531311254,22.414249420166016,0.17775002121925354,22.236499398946762,16.396708170572918,6.339999998609225,16.396708170572918,5.176375016570091,1433,311,6,91.40811410073924,817,41,817,57,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,1,1,1,1,1,1
Stelis ruprechtiana,228865,28,7,7,7,24.465,8.317,-46.747,7.249,0,18.15207294623057,10.370083451271057,54.104554278323405,312.9625947499831,27.208999633789062,8.6152496337890625,17.720986366271973,20.41012493769328,14.430000146230062,20.80970811843872,14.161999861399332,1612,220,83,29.856295695755463,590,271,573,271,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,1,1,1,1
Bulbophyllum ceriodorum,0,4,1,1,1,21.317,0,46,0,0,23.16336445013682,14.756353934605917,67.88042053287464,258.06636716867814,33.28799819946289,11.549249649047852,21.73874855041504,25.350499788920086,19.56166664759318,25.64216645558675,19.56166664759318,1103,301,4,116.78219603085897,757,16,649,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,1,1,1,1
Stelis tenuilabris,61154,16,5,4,4,3.146,12.511,-73.852,11.003,1,17.999823013941448,10.23114569981893,82.92550548475887,41.055350851146535,24.243249893188477,11.548999786376953,12.147749900817871,18.446041584014893,16.947333494822185,18.652583122253418,16.832125186920166,1719,228,88,32.163450696152566,616,274,317,604,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,1,1,1,1,1
Stolzia angustifolia,211,16,4,3,3,6.93,0.295,37.726,0.133,0,22.81676026185354,10.536020596822103,69.56524454985657,163.0718895470522,29.879374504089355,14.896499633789063,14.982874870300293,24.0699790318807,20.596728881200157,24.489354133605957,20.596728881200157,1391,271,23,69.42065108057801,625,78,465,78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,1,1,1,1,1,1
Stolzia atrorubra,468,40,11,2,4,6.982,0.342,37.678,0.205,0,22.281135241190594,10.536020596822103,69.65352049860645,166.01598255763733,29.320999145507813,14.365249633789063,14.95574951171875,23.605833053588867,20.097833156585693,23.960707982381184,20.097833156585693,1391,271,14,71.02525323262819,625,55,465,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,1,1,1,1
Stolzia christopheri,857,28,8,2,4,8.077,0.933,36.071,1.297,0,17.764604131380718,9.74383314450582,64.38160120459528,178.38773105947024,24.79949951171875,9.664999961853027,15.134499549865723,18.966749986012776,15.665333271026611,19.49779160817464,15.273541450500488,1312,257,5,87.16798632863213,680,30,464,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,1,1,1,1
Stolzia leedalii,1047,20,5,2,3,8.324,0.923,35.911,1.616,0,19.38967716693878,11.69977064927419,67.27099147082379,183.51732323705681,28.040000915527344,9.569999694824219,17.3919997215271,20.604000091552734,17.15012502670288,21.350833415985107,16.523208459218342,1469,317,8,92.9212668547388,779,31,483,47,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,1,1,1,1,1
Stolzia moniliformis,306,20,7,4,4,6.961,0.306,37.699,0.159,0,22.281135241190594,10.536020596822103,69.65352049860645,163.34995101364592,29.320999145507813,14.365249633789063,14.95574951171875,23.605833053588867,20.097833156585693,23.960707982381184,20.097833156585693,1391,271,23,71.02525323262819,625,78,465,78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,1,1,1,1
Stolzia oligantha,195,16,4,3,3,6.943,0.305,37.727,0.13,0,22.81676026185354,10.536020596822103,69.56524454985657,163.0718895470522,29.879374504089355,14.896499633789063,14.982874870300293,24.0699790318807,20.596728881200157,24.489354133605957,20.596728881200157,1391,271,23,69.42065108057801,625,78,465,78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,1,1,1,1,1,1
Stolzia viridis,13278,28,8,7,7,7.005,1.303,37.43,1.097,0,22.25304675102234,10.424895763397217,68.34005519114419,165.81765467956484,29.301749229431152,14.294999599456787,15.033874988555908,23.417354106903076,20.224437395731606,23.924166361490883,19.995999733606972,1396.5,281,16,75.7419958727953,655.5,58,469.5,58,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,1,1,1,1,1,1
Taeniophyllum gracillimum,279434,12,3,3,3,4.293,3.528,107.027,13.932,1,25.953499873479206,8.874395847320557,81.53967146506537,50.69860857725871,30.652250289916992,20.95425033569336,10.560249328613281,25.362916628519695,26.059707959493,26.555124918619793,25.28316656748454,2609,347,140,28.997451559990733,919,482,598,715,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,1,1,1,1,1
Telipogon biolleyi,5171,56,16,8,9,9.902,0.65,-83.907,0.924,1,18.428046842416126,9.558687448501587,83.25351458363832,63.55266838391328,24.213500022888184,12.864500045776367,11.444749355316162,18.336875041325886,18.536916573842365,19.177791754404705,17.67720834414164,2959.5,400,69,50.83305324260879,1134,268,600,619.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,1,1,1,1,1
Bulbophyllum colliferum,23079,16,4,4,4,4.788,4.647,141.704,11.398,0,17.3894948164622,12.214635372161865,88.97475269587984,47.61932016454556,24.10925006866455,10.372499942779541,13.264000415802002,17.789833307266235,16.74833329518636,17.928583463033043,16.74833329518636,2444.5,288,112,30.15360523182504,805.5,365,791,477,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,1,1,1,1,1,1
Bulbophyllum concatenatum,8723,40,11,5,6,7.065,0.65,37.485,1.262,0,22.97670817375183,10.536020596822103,68.68252800912062,165.28219804232972,30.170499801635742,15.028499603271484,15.010000228881836,24.100083351135254,20.96900002161662,24.738041241963703,20.67299969991048,1391,271,14,75.7419958727953,625,58,465,58,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,1,1,1,1
Thelymitra papuana,337743,164,47,29,34,6.908,4.551,145.746,6.255,0,15.147145748138428,12.0507918993632,90.0602266583751,43.00047831102088,21.79075050354004,8.196499824523926,13.353499412536621,15.780166625976562,14.637916882832846,15.808166662851969,14.374666531880697,2612,319,116,33.116326579057066,896,366,743,622,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,1,1,1,1,1
Tolumnia prionochila,0,4,1,1,1,18.733,0,-64.363,0,1,26.67690984408061,6.514236291249593,72.8525887357867,94.13232394817808,31.120834350585937,22.179166793823242,8.941667556762695,27.469444910685223,25.531250317891438,27.813194910685223,25.531250317891438,1050,132,52,31.939647514356093,369,171,333,171,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0
Tolumnia variegata,248636,240,62,48,54,18.797,1.955,-70.141,9.381,1,24.898426572481792,9.971506436665852,74.57551788256666,129.60842316306906,31.375980377197266,17.738696098327637,13.3358736038208,25.589249928792317,23.229750633239746,26.322338104248047,23.166112581888836,1371,195,49,44.106523026369686,505,171,420,182.5,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,46,1,1,1,1,1,1
Triceratorhynchus viridiflorus,112634,20,5,4,4,1.091,3.988,30.837,5.022,0,16.040343801180523,8.73631246884664,89.6928922967454,29.728536615654573,20.749250411987305,11.008999824523926,9.740250587463379,16.0580415725708,15.75029182434082,16.293875058492024,15.610583305358887,1665,238,20,49.20164357213833,606,101,322,242,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,1,1,1,1
Trichoglottis smithii,332017,32,9,7,7,4.241,4.984,114.212,10.469,1,25.11102096239726,10.004791736602783,80.926563832855,53.90237402387936,31.31100082397461,19.055749893188477,11.998249053955078,24.782708485921223,25.186458587646484,25.847625414530437,24.67758337656657,2497,262,151,18.994174459204164,724,515,681,665,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,1,1,1,1
Trichoglottis tenuis,0,4,1,1,1,5.3,0,117.15,0,1,26.880385160446167,9.946937719980875,85.25520575258118,46.49187821202336,32.719749450683594,21.052499771118164,11.66724967956543,26.323333104451496,26.95187473297119,27.443832715352375,26.29354127248128,2530,252,160,12.233845826304034,703,552,608,692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,1,1,1,1
Trichoglottis winkleri,260451,32,8,7,8,3.776,7.498,115.775,4.591,1,25.35276552041372,9.675843874613445,81.6630745955946,49.24810071824528,31.020874977111816,19.794124603271484,11.855124473571777,25.195083459218345,25.28825012842814,25.860458532969158,24.841645876566567,2526,295.5,135.5,20.075873253245234,818.5,453,620,683.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,1,1,1,1,1,1
Trichopilia marginata,61005,56,16,12,12,10.522,4.632,-84.381,3.261,1,22.00276549657186,8.653395970662435,80.19457352968038,72.14266561614943,27.92087459564209,16.44124984741211,10.84837532043457,21.893062591552734,22.329875310262043,23.05622895558675,21.031624794006348,2906.5,400,39,60.770931029440995,1155,147,475,704,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28,1,1,1,1,1,1
Trichopilia turialbae,130120,40,10,7,8,11.246,4.003,-84.604,4.557,1,22.04381231466929,8.408510367075603,76.21767552946756,76.01711673578443,27.588250160217285,16.288249969482422,11.107500076293945,22.268999894460045,22.246728897094727,23.169187386830647,20.81456232070923,2522,373,27.5,60.19331899097186,991.5,122,436,503,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,1,1,1,1,1,1
Bulbophyllum cruttwellii,83324,20,5,4,4,5.839,2.104,143.447,6.7,0,14.782406250635782,10.987395763397217,85.5000289796155,55.143032295673734,21.31450080871582,8.51574993133545,12.850750923156738,14.93541669845581,14.803083419799805,15.470625241597494,14.408250013987223,3504,351,174,31.245488385055967,992,570,992,824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1,1,1,1
Bulbophyllum cycloglossum,0,8,2,2,2,5.733,0.78,144.683,0.27,0,18.37911981344223,11.867406328519184,89.52962904862162,43.74010608603599,24.85949993133545,11.591125011444092,13.268374919891357,18.753437280654907,17.821104288101196,18.83258326848348,17.821104288101196,2745,316.5,133.5,29.163188004227294,911.5,421.5,804.5,421.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,0,1,1,1,1,1
Trichotosia mollicaulis,3873,20,5,2,3,4.637,5.701,116.487,0.203,1,17.74710424741109,9.896000385284424,75.13334062700632,87.84192810848376,24.2810001373291,11.109749794006348,13.171250343322754,17.60591681798299,16.848958333333332,18.737666924794514,16.606625239054363,2442,266,123,24.023397582057825,746,418,659,526,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,1,1,1,1,1
Tridactyle brevifolia,1045,28,9,4,6,6.628,0.841,37.665,0.242,0,22.281135241190594,10.536020596822103,70.44796109059251,162.7938280804585,29.320999145507813,14.365249633789063,14.95574951171875,23.605833053588867,20.097833156585693,23.960707982381184,20.097833156585693,1391,271,23,67.81604892852782,625,78,465,78,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,1,1,1,1,1
Tridactyle cruciformis,11040,32,10,7,7,3.6,2.792,38.32,0.908,0,22.49761474132538,9.809072812398274,67.84307444290118,161.98188841581384,29.54037570953369,14.963500022888184,14.528000831604004,23.178625106811523,20.36897929509481,24.311583518981934,20.345062414805092,831,159.5,11,79.43084849143264,345,43,216,43,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,1,1,1,1,1,1
Tridactyle flabellata,1453,12,3,2,2,6.71,2.982,37.34,1.23,0,22.976645747820537,10.01575001080831,65.44103518583772,172.53739577780908,30.170499801635742,14.865500450134277,15.304999351501465,24.011500040690105,20.96900002161662,24.738041241963703,20.560208161671955,1485,325,8,86.590097731114,779,41,484,54,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,1,1,1,1,1
Tridactyle minuta,627,16,5,2,3,7.953,0.443,36.538,0.887,0,22.976645747820537,10.01575001080831,65.44103518583772,172.53739577780908,30.170499801635742,14.865500450134277,15.304999351501465,24.011500040690105,20.96900002161662,24.738041241963703,20.560208161671955,1485,325,8,86.590097731114,779,41,484,54,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,1,1,1,1,1
Tridactyle phaeocephala,3814,20,7,4,4,6.597,2.286,37.683,0.186,0,18.495864550272625,10.31377092997233,69.65352049860645,166.01598255763733,25.416749954223633,10.60949993133545,14.807250022888184,19.850166479746502,16.25937493642171,20.20966688791911,16.25937493642171,1402,291,14,76.32661465313564,686,55,489,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,1,1,1,1
Tridactyle sarcodantha,0,8,2,2,2,7.043,0.228,37.685,0.027,0,22.81676026185354,10.37122893333435,69.22277173188014,163.0718895470522,29.879374504089355,14.896499633789063,14.982874870300293,24.0699790318807,20.596728881200157,24.489354133605957,20.596728881200157,1468,305.5,23.5,71.77902240066156,686,81.5,479.5,81.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,0,1,1,1,1,1
Tridactyle stevartiana,0,4,1,1,1,2.5,0,29.2,0,0,16.040343801180523,8.73631246884664,89.6928922967454,29.728536615654573,20.749250411987305,11.008999824523926,9.740250587463379,16.0580415725708,15.75029182434082,16.293875058492024,15.610583305358887,1670,239,19,50.276523236759104,606,95,313,233,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,1,1,1,1
Tridactyle tanneri,7095,28,8,5,6,4.151,1.46,38.309,0.638,0,19.643348952134453,10.09054152170817,66.8982262226555,170.77252440703177,26.741875648498535,12.092000007629395,15.007499694824219,20.80510409673055,17.642312447230022,21.574687480926514,17.42062513033549,853,157.5,12,69.82514792206322,374,46.5,241,50,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,1,1,1,1,1
