species	tot_occ	uni_occ	mean_lat	mean_lon	lat_range	lon_range	lat_hemisphere	eoo	aoo	1	2	7	10	13	3	4	5	6	11	98	8	12	9	14	99	bio1	bio4	bio11	bio12	bio15	bio17	range_bio1	range_bio4	range_bio11	range_bio12	range_bio15	range_bio17	humanfootprint_1993_1	humanfootprint_1993_2	humanfootprint_1993_3	humanfootprint_1993_4	humanfootprint_2009_1	humanfootprint_2009_2	humanfootprint_2009_3	humanfootprint_2009_4
Phragmipedium longifolium	1.8808136	1.8808136	0.0730888889	-0.442794444	1.075133e+00	1.0547118511	1	6.51221757	2.4361626	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	 1.40000000	2.674861	 13.73333333	3.458789	1.6334685	2.3404441	 6.7666667	2.6709876	 6.59333333	3.6484869	1.7234557	2.8948697	0.03	0.21	0.33	0.43	0.01	0.15	0.35	0.49
Phragmipedium pearcei	1.3010300	1.3010300	0.0458666667	-0.426577778	1.059905e+00	0.5987795672	0	5.15907995	1.8633229	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.46666667	2.608526	 14.20000000	3.491642	1.3979400	2.7846173	 4.6533333	2.3794868	 4.80000000	3.4175381	1.4471580	2.7427251	0.33	0.50	0.11	0.06	0.22	0.33	0.33	0.11
Phragmipedium sargentianum	0.9030900	0.9030900	0.1211888889	-0.207683333	8.400189e-01	0.6899416330	0	4.89787969	1.4623980	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.49333333	3.103462	 13.73333333	3.093071	1.7708520	2.0934217	 1.4800000	2.4216039	 1.60666667	2.8899177	1.6148972	2.1271048	0.00	0.14	0.29	0.57	0.00	0.14	0.29	0.57
Phragmipedium schlimii	1.0791812	1.0791812	0.0583666667	-0.419555556	7.270978e-01	0.6071707622	1	5.13937841	1.6532125	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.22666667	2.478566	 11.93333333	3.460296	1.5314789	2.5843312	 3.8333333	2.2564772	 3.80000000	3.2600714	1.3617278	2.4763968	0.00	0.27	0.27	0.45	0.00	0.09	0.64	0.27
Phragmipedium vittatum	0.6989700	0.6989700	0.1810888889	-0.271838889	8.074566e-01	0.6800180632	0	4.99484595	1.2304489	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.66000000	3.035830	 15.50000000	3.146283	1.9084850	1.3802112	 1.3100000	2.8463990	 2.19333333	2.3750231	1.0718820	1.6725596	0.00	0.25	0.50	0.25	0.25	0.00	0.50	0.25
Phragmipedium warszewiczianum	0.3010300	0.3010300	0.0479555556	-0.413244444	0.000000e+00	0.0000000000	1	0.69897000	0.6989700	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.28666667	2.552668	 12.53333333	3.145507	1.5797836	2.3783979	 0.0000000	0.0000000	 0.00000000	0.0000000	0.0000000	0.0000000	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00
Phreatia plantaginifolia	1.1760913	1.1760913	0.0755555556	 0.631422222	1.131991e+00	1.1449972441	1	6.22363473	1.7558749	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	 1.54000000	2.517855	 15.20000000	3.357649	1.3802112	2.5987905	 4.4700000	3.2894886	 5.52333333	3.0649070	1.8263988	2.6688516	0.07	0.00	0.07	0.86	0.00	0.14	0.14	0.71
Physoceras boryanum	0.9542425	0.9542425	0.2351222222	 0.309272222	9.210455e-02	0.0994009179	0	2.65004220	1.5185139	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.16000000	3.326541	  9.80000000	3.211121	1.7160033	2.2718416	 2.1733333	1.3180633	 2.17333333	2.1911715	0.7745170	1.5003737	0.00	0.00	0.75	0.25	0.00	0.00	0.62	0.38
Pinalia fitzalanii	0.9542425	0.9542425	0.1647222222	 0.801944444	6.989700e-01	0.5508396051	0	4.47282991	1.5185139	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.68666667	3.293031	 14.86666667	3.240424	1.9867717	1.6901961	 1.0800000	2.8851350	 1.69000000	3.2186668	1.5670264	2.2631625	0.00	0.25	0.00	0.75	0.00	0.33	0.00	0.67
Platanthera algeriensis	1.9395193	1.9395193	0.4486222222	 0.003583333	8.326877e-01	1.1737688231	1	6.01588120	2.5171959	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	 0.73333333	3.775902	  2.60000000	2.791691	1.4471580	2.0170333	 5.5166667	3.1820578	 5.95000000	2.6852938	1.5563025	2.2265999	0.04	0.19	0.38	0.40	0.05	0.22	0.38	0.35
Platanthera blephariglottis	2.6512780	2.6503075	0.4982666667	-0.401200000	8.528656e-01	1.3992448386	1	6.58165328	3.1775365	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	 0.34000000	3.993039	 -5.20000000	3.038223	1.2787536	2.3263359	 5.0400000	3.6251478	 7.36000000	2.8037984	1.2041200	2.1858254	0.05	0.16	0.16	0.64	0.05	0.17	0.18	0.59
Platanthera chapmanii	1.3979400	1.3979400	0.3364888889	-0.497383333	2.488802e-01	1.1249656620	1	5.28781417	1.9867717	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	 1.28666667	3.804616	  7.03333333	3.137354	1.2552725	2.4653829	 0.7233333	2.8723311	 1.44666667	2.3541084	1.3588862	1.9967305	0.08	0.54	0.12	0.25	0.08	0.62	0.04	0.25
Platanthera clavellata	2.8668778	2.8668778	0.4860333333	-0.431416667	1.158642e+00	1.4899733773	1	6.71187634	3.4353665	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	 0.38000000	3.979503	 -4.53333333	3.027350	1.2552725	2.3304138	 8.2800000	3.6886689	12.37333333	2.8692317	1.6127839	2.3716219	0.10	0.22	0.21	0.47	0.09	0.22	0.24	0.45
Platanthera finetiana	0.6020600	0.6020600	0.3316000000	 0.570894444	5.426051e-01	0.3940346981	1	2.37561424	1.1139434	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	 0.56666667	3.723538	  0.80000000	3.037825	1.9542425	1.3617278	 0.4800000	2.9227773	 0.24000000	2.2000293	1.0000000	0.4471580	0.00	0.00	0.67	0.33	0.00	0.00	0.67	0.33
Platanthera huronensis	2.7543483	2.7543483	0.5430888889	-0.533311111	1.324629e+00	1.9052700389	1	7.19158592	3.3346548	0	0	0	0	1	0	1	1	1	1	1	1	0	0	0	0	 0.19333333	4.012795	 -7.20000000	2.876795	1.4771213	2.0934217	 6.4000000	3.8638580	10.66666667	2.9230885	1.6532125	2.2968845	0.17	0.26	0.21	0.37	0.16	0.27	0.22	0.35
Platanthera hyperborea	3.0888446	3.0888446	0.7253444444	-0.102400000	5.144016e-01	0.9916247345	1	6.24952830	3.6347795	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	 0.12000000	3.608847	 -1.80000000	2.981366	1.3424227	2.2430380	 2.8666667	2.9661417	 3.33333333	2.8756399	0.9542425	2.1945143	0.10	0.24	0.43	0.22	0.10	0.27	0.44	0.19
Platanthera integrilabia	0.6989700	0.6989700	0.3972444444	-0.474622222	6.664731e-01	0.5920412275	1	3.76113291	1.2304489	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	 0.87666667	3.897077	  1.66666667	3.131619	1.1760913	2.4463818	 2.4500000	2.8417660	 3.18000000	2.3119657	0.9084850	1.5243961	0.00	0.25	0.25	0.50	0.00	0.25	0.25	0.50
Platanthera leucophaea	1.9294189	1.9294189	0.4702555556	-0.485055556	6.748841e-01	0.9992338806	1	5.82046724	2.4899585	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	 0.57000000	3.995854	 -3.03333333	2.937016	1.4771213	2.1105897	 2.5200000	3.0362295	 2.69333333	2.3374593	1.3010300	1.8898617	0.00	0.08	0.09	0.83	0.00	0.06	0.10	0.83
Platanthera micrantha	2.9965117	2.9965117	0.4305444444	-0.161116667	5.433043e-01	0.8535643749	1	4.62699563	2.8579353	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	 1.04000000	3.482731	  8.00000000	3.092721	1.5797836	2.2304489	 2.4000000	2.4828736	 2.60000000	2.8756399	1.1139434	2.0681859	0.00	0.24	0.55	0.21	0.00	0.24	0.47	0.29
Platanthera oreophila	0.4771213	0.4771213	0.2935777778	 0.550544444	5.468202e-01	0.3210596292	1	0.95424251	0.9542425	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	 0.72000000	3.666799	  2.93333333	3.064832	1.9420081	1.6766936	 5.2800000	2.8311016	 5.64000000	2.7950454	1.2121876	1.6541765	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00
Platanthera praeclara	1.7923917	1.7923917	0.4895000000	-0.534611111	1.065008e+00	0.6760348112	1	5.63909391	2.3747483	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	 0.42000000	4.063146	 -6.33333333	2.748188	1.7634280	1.7160033	 6.8666667	3.5211381	10.26666667	2.6757783	1.2787536	1.7853298	0.07	0.21	0.21	0.51	0.08	0.36	0.18	0.38
Platanthera tipuloides	2.2253093	2.2253093	0.4755333333	 0.739666667	1.317997e+00	1.5022857464	1	6.97743466	2.7986506	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	 0.33333333	3.942256	 -3.60000000	3.174932	1.5797836	2.3263359	12.9266667	3.8810478	15.15333333	3.1550322	1.6042261	2.4769765	0.04	0.24	0.23	0.49	0.03	0.17	0.20	0.59
Platanthera yadonii	1.0791812	1.0791812	0.4076222222	-0.676672222	1.707163e-01	0.0644392692	1	2.75339613	1.6532125	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	 0.86666667	3.400538	  6.80000000	2.710117	1.9590414	0.8450980	 0.9333333	3.0461048	 0.80000000	2.1476763	0.8450980	0.5440680	0.00	0.09	0.00	0.91	0.00	0.09	0.09	0.82
Platycoryne mediocris	1.6127839	1.6127839	0.1571888889	 0.184061111	9.258018e-01	0.8475109652	0	6.06976634	2.1958997	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	 1.38333333	3.373004	 11.53333333	2.991448	2.0413927	0.8450980	 3.8866667	3.0318526	 4.12333333	2.7575479	1.6478718	1.6384893	0.03	0.10	0.23	0.64	0.03	0.10	0.26	0.62
Platylepis grandiflora	0.4771213	0.4771213	0.2327777778	 0.932055556	3.609719e-01	0.6627578317	0	0.95424251	0.9542425	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.49000000	3.324694	 13.06666667	3.237041	1.6127839	2.4273238	 0.5400000	2.5596673	 0.24000000	2.9512404	0.9138139	2.2467447	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00
Platystele minimiflora	1.0413927	1.0413927	0.1619222222	-0.498694444	9.814432e-01	1.1568901839	1	5.67272838	1.6127839	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	 1.54666667	3.067815	 14.20000000	3.470263	1.7781513	2.2201081	 4.0566667	3.1372591	 4.06333333	3.2674416	1.5563025	2.3730960	0.00	0.10	0.40	0.50	0.00	0.10	0.70	0.20
Pleione chunii	0.3010300	0.3010300	0.2803111111	 0.628983333	0.000000e+00	0.0000000000	1	0.69897000	0.6989700	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.17333333	3.853333	  5.33333333	3.177248	1.7558749	2.1430148	 0.0000000	0.0000000	 0.00000000	0.0000000	0.0000000	0.0000000	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00
Pleione formosana	1.4313638	1.4313638	0.2669444444	 0.673494444	4.122589e-01	0.2647470084	1	4.04893498	2.0211893	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.03000000	3.526533	  7.10000000	3.461499	1.7118072	2.4031205	 6.4000000	3.1077186	 5.93333333	3.0599419	1.6720979	2.4818008	0.00	0.00	0.38	0.62	0.00	0.00	0.65	0.35
Pleione forrestii	0.4771213	0.4771213	0.2868888889	 0.551216667	1.037422e-01	0.3673931979	1	0.95424251	0.9542425	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 0.99000000	3.635936	  5.80000000	3.122216	1.9030900	1.8356906	 0.3000000	0.7403627	 0.36000000	2.7048366	0.6627578	1.3710679	0.50	0.00	0.00	0.50	0.50	0.00	0.00	0.50
Pleurothallis rowleei	1.7160033	1.7160033	0.1005444444	-0.463561111	1.030464e+00	0.8277988311	1	5.66185111	2.2671717	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.38000000	2.783904	 13.26666667	3.464639	1.7403627	2.3117539	 6.0333333	2.3882789	 6.13333333	3.1259690	1.6283889	2.5365584	0.08	0.12	0.41	0.39	0.00	0.20	0.39	0.41
Plocoglottis borneensis	1.4913617	1.4913617	0.0385777778	 0.631638889	7.524315e-01	0.9041099233	1	5.28616289	2.0681859	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	 1.72666667	2.506505	 16.93333333	3.557748	1.3424227	2.7821141	 2.7700000	2.4916418	 2.57000000	3.2886963	1.6679197	2.6476274	0.20	0.20	0.23	0.37	0.13	0.23	0.20	0.43
Plocoglottis copelandii	0.9542425	0.9542425	0.1366000000	 0.687044444	7.079957e-01	0.7210683018	1	4.93308130	1.4623980	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.73666667	2.919078	 16.46666667	3.447468	1.6434527	2.5899496	 1.1133333	2.4540823	 1.03000000	3.1167737	1.5211381	2.6005373	0.00	0.12	0.50	0.38	0.00	0.00	0.12	0.88
Podochilus khasianus	1.1760913	1.1760913	0.2478444444	 0.569750000	1.026106e+00	1.2922750159	1	5.98238241	1.7558749	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	 1.37000000	3.602277	  9.63333333	3.180842	1.9344985	1.7323938	 5.8666667	3.4039523	 6.68000000	3.0381829	1.4393327	1.9717396	0.00	0.07	0.64	0.29	0.00	0.00	0.64	0.36
Pogonia ophioglossoides	3.0492180	3.0492180	0.4837666667	-0.443361111	1.273418e+00	1.4819866607	1	6.87325779	3.5902844	0	0	1	0	0	0	1	1	1	0	1	1	0	0	0	0	 0.39333333	3.984707	 -4.60000000	2.991226	1.2787536	2.2833012	11.0066667	3.7685123	16.33333333	2.8664646	1.6637009	2.3710679	0.09	0.24	0.20	0.46	0.09	0.24	0.22	0.45
Polystachya acuminata	0.4771213	0.4771213	0.0549111111	 0.213705556	6.631474e-02	0.0934321922	0	0.95424251	0.9542425	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.52666667	3.251395	 13.70000000	3.050959	1.7888751	2.1538149	 0.7200000	1.9324738	 0.66000000	2.7645497	0.2787536	2.0751819	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00
Polystachya albescens	2.1583625	2.1583625	0.0351777778	 0.121527778	1.389160e+00	1.5077261035	0	6.82836712	2.6928469	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	 1.46000000	2.951338	 13.40000000	3.230449	1.8061800	1.9493900	 4.8333333	3.3392526	 5.44000000	3.2156376	1.8344207	2.3053514	0.05	0.16	0.41	0.39	0.04	0.13	0.54	0.28
Polystachya bicalcarata	1.0000000	1.0000000	0.0579666667	 0.054966667	5.308730e-01	0.4047037508	1	3.94595234	1.5682017	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.43333333	2.964260	 13.40000000	3.384533	1.8512583	1.8573325	 4.1200000	2.3556431	 3.98666667	3.0005208	1.1702617	2.0236639	0.00	0.00	0.44	0.56	0.00	0.00	0.44	0.56
Polystachya caespitifica	1.5682017	1.5682017	0.0688333333	 0.202527778	1.289961e+00	0.8029446737	0	5.70149176	2.0969100	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	 1.27333333	3.192567	 11.33333333	3.051924	1.8893017	1.6946052	 7.7333333	3.3137618	 7.16666667	3.0744507	1.7726884	2.4232459	0.00	0.11	0.44	0.44	0.00	0.14	0.53	0.33
Polystachya canaliculata	0.7781513	0.7781513	0.0752222222	 0.207094444	4.467422e-01	0.2405442564	0	3.42193117	1.2304489	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.45333333	3.219323	 13.00000000	3.034227	1.8325089	1.7481880	 0.4266667	2.0406023	 0.32000000	2.5560612	1.3541084	1.3304138	0.00	0.00	0.60	0.40	0.00	0.20	0.20	0.60
Polystachya caudata	0.9030900	0.9030900	0.0543333333	 0.214016667	1.947918e-01	0.1517742270	0	3.07709670	1.3979400	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.48666667	3.239800	 13.33333333	3.075182	1.7923917	2.2121876	 2.6666667	2.0064660	 2.76000000	2.7713670	1.2878017	2.1679078	0.00	0.00	0.43	0.57	0.00	0.00	0.71	0.29
Polystachya cooperi	0.7781513	0.7781513	0.0563666667	 0.053244444	4.596096e-01	0.2165828360	1	3.92540570	1.3222193	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.43333333	2.958086	 13.40000000	3.413635	1.8573325	1.9395193	 2.8266667	2.3062105	 2.70666667	2.9023293	1.1986571	2.1099159	0.00	0.00	1.00	0.00	0.00	0.00	0.80	0.20
Polystachya disiformis	1.0791812	1.0791812	0.0457555556	 0.213722222	4.608903e-01	0.2802823666	0	4.22852778	1.5682017	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.48000000	3.184691	 13.20000000	2.969416	1.8061800	1.7242759	 4.8000000	2.5581083	 5.10000000	2.8309093	1.5378191	2.2081725	0.00	0.18	0.27	0.55	0.00	0.09	0.64	0.27
Polystachya doggettii	1.1760913	1.1760913	0.0005666667	 0.165005556	6.044286e-01	0.3754715676	0	3.90797187	1.6901961	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	 1.11333333	2.495544	 10.86666667	3.155943	1.4771213	2.3521825	10.6000000	2.0553783	10.73333333	2.8248415	1.2552725	2.3283796	0.00	0.00	0.79	0.21	0.00	0.00	0.79	0.21
Polystachya eurygnatha	0.9030900	0.9030900	0.0046555556	 0.191455556	9.212738e-02	0.6016233059	0	3.77140020	1.3979400	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	 1.19333333	2.840106	 11.33333333	3.232996	1.5682017	2.4297523	 3.3866667	2.4211101	 3.47333333	2.7804613	1.0681859	1.5465427	0.00	0.00	0.20	0.80	0.00	0.00	0.20	0.80
Polystachya fischeri	1.0413927	1.0413927	0.0486333333	 0.208105556	7.144962e-01	0.7221413607	0	5.06058360	1.5682017	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	 1.34000000	3.195208	 11.93333333	3.060698	1.8543060	1.9294189	 9.6800000	2.5650800	 9.73333333	2.8106021	1.7118072	1.8830934	0.00	0.00	0.20	0.80	0.00	0.00	0.40	0.60
Polystachya geniculata	0.6989700	0.6989700	0.0601222222	 0.052772222	2.202075e-01	0.1718288006	1	2.84753749	1.2304489	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.72000000	2.915664	 16.46666667	3.442009	1.8356906	2.0354297	 2.8733333	2.0674428	 3.15666667	2.3082442	0.7323938	1.5105450	0.00	0.00	0.50	0.50	0.00	0.00	0.75	0.25
Polystachya gracilenta	1.3222193	1.3222193	0.0172000000	 0.164500000	7.334649e-01	0.1984041330	0	4.41129390	1.8388491	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	 1.26000000	2.454845	 12.13333333	3.147831	1.5440680	2.3159703	 2.7400000	2.6326597	 2.63666667	2.5368739	1.6004283	2.3102684	0.00	0.00	0.45	0.55	0.00	0.00	0.50	0.50
Polystachya holstii	1.0000000	1.0000000	0.0445888889	 0.211922222	5.372346e-01	0.2190550873	0	3.46003200	1.5682017	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.16666667	3.255514	 10.00000000	2.928908	1.8061800	1.7923917	 3.5066667	2.6744937	 3.74666667	2.6618127	1.6512780	2.0913152	0.11	0.11	0.44	0.33	0.11	0.11	0.56	0.22
Polystachya isochiloides	1.3222193	1.3222193	0.0644777778	 0.207605556	6.689447e-01	0.5817790457	0	5.19175589	1.8633229	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	 1.48666667	3.227501	 13.33333333	2.951095	1.8750613	1.6127839	 5.7666667	2.7235378	 5.45333333	2.9161907	1.6693169	2.1020905	0.00	0.00	0.55	0.45	0.00	0.00	0.50	0.50
Polystachya kupensis	0.3010300	0.3010300	0.0531111111	 0.054000000	0.000000e+00	0.0000000000	1	0.69897000	0.6989700	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.62666667	2.957128	 15.33333333	3.469233	1.8195439	2.1367206	 0.0000000	0.0000000	 0.00000000	0.0000000	0.0000000	0.0000000	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00
Polystachya lacroixiana	0.3010300	0.3010300	0.0381444444	 0.167500000	0.000000e+00	0.0000000000	0	0.69897000	0.6989700	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.26666667	2.697229	 12.20000000	3.072985	1.8260748	1.3222193	 0.0000000	0.0000000	 0.00000000	0.0000000	0.0000000	0.0000000	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00
Polystachya laurentii	0.9542425	0.9542425	0.0076555556	 0.125355556	5.775119e-01	1.0970684147	0	5.26177702	1.3979400	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.70000000	2.725912	 16.46666667	3.224533	1.4623980	2.4913617	 5.7633333	2.3772152	 5.47666667	2.5311595	1.4456042	2.3834563	0.12	0.00	0.12	0.75	0.00	0.00	0.14	0.86
Polystachya longiscapa	1.1139434	1.1139434	0.0771333333	 0.209405556	1.153392e-01	0.0622754258	0	2.65152030	1.6127839	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.52000000	3.262925	 13.40000000	3.149835	1.8260748	1.9731279	 3.4266667	1.9726656	 3.43333333	2.5480207	1.0191163	1.5976952	0.00	0.00	0.67	0.33	0.00	0.00	0.67	0.33
Polystachya maculata	0.3010300	0.3010300	0.0438888889	 0.164444444	0.000000e+00	0.0000000000	0	0.69897000	0.6989700	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.25333333	2.793092	 11.93333333	3.119586	1.8195439	1.4623980	 0.0000000	0.0000000	 0.00000000	0.0000000	0.0000000	0.0000000	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00
Polystachya mazumbaiensis	0.7781513	0.7781513	0.0549666667	 0.214083333	1.094638e-01	0.0614449392	0	2.06472747	1.1139434	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.40666667	3.239800	 12.53333333	3.117934	1.7923917	2.2430380	 2.2666667	1.8182259	 2.33333333	2.5200903	0.9731279	1.8142476	0.00	0.00	0.60	0.40	0.00	0.00	0.60	0.40
Polystachya modesta	2.0718820	2.0718820	0.0441333333	 0.118572222	1.488184e+00	1.6411096659	0	7.02128137	2.5622929	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	 1.50666667	3.124830	 13.80000000	3.114611	1.8388491	1.4623980	 4.7600000	3.3745651	 6.02666667	3.0124154	1.8976271	2.3937506	0.01	0.13	0.32	0.54	0.00	0.08	0.35	0.57
Polystachya nyanzensis	0.7781513	0.7781513	0.0020333333	 0.171483333	5.824475e-01	0.5670263662	0	4.70005165	1.2304489	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.40000000	2.604226	 13.60000000	3.173186	1.6334685	2.1461280	 2.8400000	2.6074550	 2.48000000	2.6754117	1.4248816	1.9786369	0.00	0.20	0.60	0.20	0.00	0.20	0.60	0.20
Polystachya porphyrochila	0.6989700	0.6989700	0.0773666667	 0.209327778	9.565570e-02	0.0131723033	0	1.79504537	1.2304489	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.52000000	3.262925	 13.40000000	3.149835	1.8260748	1.9731279	 0.3400000	1.9869955	 0.45333333	1.8055009	0.9370161	1.0492180	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00
Polystachya praecipitis	0.7781513	0.7781513	0.0539222222	 0.202983333	3.957282e-01	0.3875072836	0	4.20556197	1.3222193	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.31333333	3.205746	 11.53333333	2.884795	1.9542425	0.6989700	 1.0000000	2.1679078	 1.00000000	2.3486942	1.4828736	1.7126497	0.00	0.00	0.80	0.20	0.00	0.00	0.80	0.20
Polystachya pudorina	0.7781513	0.7781513	0.0549666667	 0.214111111	1.292515e-01	0.1553360375	0	2.96319877	1.2304489	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.49333333	3.239550	 13.40000000	3.094820	1.7323938	2.2201081	 4.2533333	2.2479733	 4.42666667	2.6182573	1.2304489	2.0342273	0.00	0.00	0.20	0.80	0.00	0.00	0.20	0.80
Polystachya rugosilabia	0.3010300	0.3010300	0.0666666667	 0.208333333	0.000000e+00	0.0000000000	0	0.69897000	0.6989700	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.45333333	3.219323	 13.00000000	3.034227	1.8325089	1.7481880	 0.0000000	0.0000000	 0.00000000	0.0000000	0.0000000	0.0000000	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00
Polystachya serpentina	0.6020600	0.6020600	0.0541222222	 0.213633333	9.447113e-02	0.0313963442	0	0.90757258	1.1139434	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.12666667	3.255514	  9.66666667	3.044148	1.7558749	2.1172713	 3.3000000	1.1613680	 3.36000000	2.0944711	1.0718820	1.5118834	0.00	0.00	0.00	1.00	0.00	0.00	0.67	0.33
Polystachya shega	0.6020600	0.6020600	0.0437000000	 0.211727778	5.058280e-01	0.2032967577	0	1.70469948	0.9542425	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.16666667	3.262688	 10.00000000	2.928908	1.8061800	1.7923917	 3.0600000	2.6382895	 3.36000000	2.3291944	1.5465427	1.7032914	0.00	0.33	0.67	0.00	0.00	0.33	0.67	0.00
Polystachya stauroglossa	1.1139434	1.1139434	0.0055777778	 0.159122222	8.909031e-01	1.1183474095	0	5.92657452	1.6532125	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.36333333	2.599883	 13.33333333	3.147985	1.6283889	2.1105897	 3.4500000	2.7467509	 3.16000000	2.9758682	1.5178554	2.2351495	0.00	0.10	0.20	0.70	0.00	0.10	0.30	0.60
Polystachya subdiphylla	0.8450980	0.8450980	0.0726777778	 0.207700000	2.955616e-01	0.3028285883	0	3.85070644	1.3222193	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.35333333	3.231470	 11.93333333	3.073352	1.8633229	1.7403627	 2.4166667	2.4934581	 2.45000000	2.8169038	1.4698220	1.8435442	0.00	0.00	0.50	0.50	0.00	0.00	0.67	0.33
Polystachya subumbellata	0.9542425	0.9542425	0.2112666667	 0.184088889	3.405026e-01	0.3591208691	0	3.96006164	1.5185139	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	 1.20000000	3.427080	  9.20000000	3.088668	1.9661417	1.6901961	 1.8166667	2.7247672	 2.21000000	2.8591683	0.9684829	1.8172347	0.00	0.25	0.75	0.00	0.00	0.25	0.75	0.00
Polystachya superposita	0.8450980	0.8450980	0.0629888889	 0.055916667	4.513642e-01	0.3412366232	1	3.39204168	1.3979400	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.23333333	2.986324	 11.43333333	3.322116	1.8543060	1.7993405	 2.9000000	2.1775365	 2.85000000	2.7763379	1.0881361	1.9044450	0.00	0.00	0.50	0.50	0.00	0.00	0.67	0.33
